state_period,global,demand,financial,housing,labor,prices,real_activity,vintage_period,target_quarter,state_kind
2018-12,0.31083553680032094,-0.024125655890120484,0.2394677948314955,0.04257521569511587,0.48665503664212056,-0.4660522002645853,1.1785116540653506,2019-01,2019Q1,current_smoothed
2018-11,-0.3144305511978925,0.16886224070532938,0.7451735081666674,0.18250581909490868,0.7078208379151754,-1.3755282312247201,-0.06009790092173742,2019-01,2019Q1,previous_vintage_smoothed
2019-01,-0.641313298920761,0.2131090802364796,0.3847039648808661,-0.22141579903751143,1.0297061806775045,0.18927023661613018,-1.3164140693666435,2019-02,2019Q1,current_smoothed
2018-12,0.31083553680032094,-0.024125655890120484,0.2394677948314955,0.04257521569511587,0.48665503664212056,-0.4660522002645853,1.1785116540653506,2019-02,2019Q1,previous_vintage_smoothed
2019-02,-0.6397005889188384,-0.029170866832334726,0.07150063976085733,0.171273772314179,0.525281947156567,1.020543592739666,-0.41543301869103255,2019-03,2019Q1,current_smoothed
2019-01,-0.641313298920761,0.2131090802364796,0.3847039648808661,-0.22141579903751143,1.0297061806775045,0.18927023661613018,-1.3164140693666435,2019-03,2019Q1,previous_vintage_smoothed
2019-03,-0.534164244203204,0.9405721617526315,0.07646267663985339,0.08086269729578151,0.3063778735482233,0.9767962931905034,0.17017534440191942,2019-04,2019Q2,current_smoothed
2019-02,-0.6397005889188384,-0.029170866832334726,0.07150063976085733,0.171273772314179,0.525281947156567,1.020543592739666,-0.41543301869103255,2019-04,2019Q2,previous_vintage_smoothed
2019-04,-0.3138692832831832,-0.5139794699423504,0.0017515072347184277,0.19664729925605615,0.4391855441377224,-0.21283337859721135,-1.0448623511517754,2019-05,2019Q2,current_smoothed
2019-03,-0.534164244203204,0.9405721617526315,0.07646267663985339,0.08086269729578151,0.3063778735482233,0.9767962931905034,0.17017534440191942,2019-05,2019Q2,previous_vintage_smoothed
2019-05,-0.43894703225742626,0.21777879456013363,-0.026973619033399156,0.30900481494935106,0.19832944833908817,-1.0092006315473987,0.44360535355841435,2019-06,2019Q2,current_smoothed
2019-04,-0.3138692832831832,-0.5139794699423504,0.0017515072347184277,0.19664729925605615,0.4391855441377224,-0.21283337859721135,-1.0448623511517754,2019-06,2019Q2,previous_vintage_smoothed
2019-06,-0.07867489368890625,0.04397340872756628,-0.4176213245580523,0.0501407412901163,0.38466817426142563,-0.1312323299099071,0.43258617167706653,2019-07,2019Q3,current_smoothed
2019-05,-0.43894703225742626,0.21777879456013363,-0.026973619033399156,0.30900481494935106,0.19832944833908817,-1.0092006315473987,0.44360535355841435,2019-07,2019Q3,previous_vintage_smoothed
2019-07,-0.4803965497536097,0.3817846960293886,-0.23823623137626126,0.11543562969954235,0.6726620516049735,1.1221974803564545,-0.5461260448021336,2019-08,2019Q3,current_smoothed
2019-06,-0.07867489368890625,0.04397340872756628,-0.4176213245580523,0.0501407412901163,0.38466817426142563,-0.1312323299099071,0.43258617167706653,2019-08,2019Q3,previous_vintage_smoothed
2019-08,0.017068586230849243,-0.1271516252610511,-1.0059793723300716,0.3175800552651719,0.06346820840303549,-1.249175726987471,0.5301672659609236,2019-09,2019Q3,current_smoothed
2019-07,-0.4803965497536097,0.3817846960293886,-0.23823623137626126,0.11543562969954235,0.6726620516049735,1.1221974803564545,-0.5461260448021336,2019-09,2019Q3,previous_vintage_smoothed
2019-09,-0.4183269576395861,-0.379537005656785,-0.3674432253839154,0.2842767215235184,0.14636194459197713,-0.1525887845932387,-0.797886770508226,2019-10,2019Q4,current_smoothed
2019-08,0.017068586230849243,-0.1271516252610511,-1.0059793723300716,0.3175800552651719,0.06346820840303549,-1.249175726987471,0.5301672659609236,2019-10,2019Q4,previous_vintage_smoothed
2019-10,-0.7983321874796532,-0.06250144199265999,-0.414157850860309,0.6581441295837576,0.3151430163321786,1.4919826270909955,-0.6994226548442175,2019-11,2019Q4,current_smoothed
2019-09,-0.4183269576395861,-0.379537005656785,-0.3674432253839154,0.2842767215235184,0.14636194459197713,-0.1525887845932387,-0.797886770508226,2019-11,2019Q4,previous_vintage_smoothed
2019-11,-0.07040136652922657,-0.052305257330562197,-0.3812210236753765,0.4305520514775353,0.6688762768554508,-0.4033335759617834,1.6855027214212464,2019-12,2019Q4,current_smoothed
2019-10,-0.7983321874796532,-0.06250144199265999,-0.414157850860309,0.6581441295837576,0.3151430163321786,1.4919826270909955,-0.6994226548442175,2019-12,2019Q4,previous_vintage_smoothed
2019-12,0.10183053433952957,-0.41913665655190313,-0.26355165041885226,0.7773213925396394,0.41320672559709803,0.09399133857559273,-0.24251972987213377,2020-01,2020Q1,current_smoothed
2019-11,-0.07040136652922657,-0.052305257330562197,-0.3812210236753765,0.4305520514775353,0.6688762768554508,-0.4033335759617834,1.6855027214212464,2020-01,2020Q1,previous_vintage_smoothed
2020-01,-0.17036060741559264,-0.0479683532111115,-0.2994722832006122,0.7960449265756826,0.033513663682914634,-0.6862776022268797,-0.3812883603331509,2020-02,2020Q1,current_smoothed
2019-12,0.10183053433952957,-0.41913665655190313,-0.26355165041885226,0.7773213925396394,0.41320672559709803,0.09399133857559273,-0.24251972987213377,2020-02,2020Q1,previous_vintage_smoothed
2020-02,-0.11351004715575559,-0.6519092428658284,-0.3461764056098065,0.7634038758270487,0.5389951636063514,-0.19867058541583976,-0.10619037631380067,2020-03,2020Q1,current_smoothed
2020-01,-0.17036060741559264,-0.0479683532111115,-0.2994722832006122,0.7960449265756826,0.033513663682914634,-0.6862776022268797,-0.3812883603331509,2020-03,2020Q1,previous_vintage_smoothed
2020-03,-7.344532276228902,-8.655542394152459,0.6303681393752592,3.465934263851015,6.444921622850324,-1.7401408086623587,-3.5714240221865934,2020-04,2020Q2,current_smoothed
2020-02,-0.11351004715575559,-0.6519092428658284,-0.3461764056098065,0.7634038758270487,0.5389951636063514,-0.19867058541583976,-0.10619037631380067,2020-04,2020Q2,previous_vintage_smoothed
2020-04,-16.039501838235253,-12.45070483644187,2.5866352756277737,7.378291223033652,-7.4419878451553005,-0.705764425169188,-2.853810960944122,2020-05,2020Q2,current_smoothed
2020-03,-7.344532276228902,-8.655542394152459,0.6303681393752592,3.465934263851015,6.444921622850324,-1.7401408086623587,-3.5714240221865934,2020-05,2020Q2,previous_vintage_smoothed
2020-05,-4.646901204690943,12.904707026119791,1.833995531557445,1.4014963375483809,-6.907827621974892,4.085672558098282,9.918988699581762,2020-06,2020Q2,current_smoothed
2020-04,-16.039501838235253,-12.45070483644187,2.5866352756277737,7.378291223033652,-7.4419878451553005,-0.705764425169188,-2.853810960944122,2020-06,2020Q2,previous_vintage_smoothed
2020-06,4.966606693166817,4.57279905462907,-0.46233352078262335,-2.702163035077179,-2.288907374993064,1.7276780594701457,4.978414586770278,2020-07,2020Q3,current_smoothed
2020-05,-4.646901204690943,12.904707026119791,1.833995531557445,1.4014963375483809,-6.907827621974892,4.085672558098282,9.918988699581762,2020-07,2020Q3,previous_vintage_smoothed
2020-07,3.5832669242072717,-0.06521124626133121,-1.2789483089988853,-1.266152004809214,-1.213125979100336,-0.4276204063594655,0.6104999247182006,2020-08,2020Q3,current_smoothed
2020-06,4.966606693166817,4.57279905462907,-0.46233352078262335,-2.702163035077179,-2.288907374993064,1.7276780594701457,4.978414586770278,2020-08,2020Q3,previous_vintage_smoothed
2020-08,2.2252930245754916,-0.6083360753101416,-1.1877315510360418,-0.7401886362348181,-1.55202155210102,-0.7525729842522791,-1.966634003491544,2020-09,2020Q3,current_smoothed
2020-07,3.5832669242072717,-0.06521124626133121,-1.2789483089988853,-1.266152004809214,-1.213125979100336,-0.4276204063594655,0.6104999247182006,2020-09,2020Q3,previous_vintage_smoothed
2020-09,0.9095004053950995,0.9169594057899145,-0.6742741494901188,-0.0248377941734258,-0.46431754826044475,-0.8079531257325707,-2.4407817440839215,2020-10,2020Q4,current_smoothed
2020-08,2.2252930245754916,-0.6083360753101416,-1.1877315510360418,-0.7401886362348181,-1.55202155210102,-0.7525729842522791,-1.966634003491544,2020-10,2020Q4,previous_vintage_smoothed
2020-10,0.8901228452841285,-0.08464179020681024,-0.5192389416158757,0.23204088270196568,-0.3849555498090765,-0.7959686282122275,0.05669910034356481,2020-11,2020Q4,current_smoothed
2020-09,0.9095004053950995,0.9169594057899145,-0.6742741494901188,-0.0248377941734258,-0.46431754826044475,-0.8079531257325707,-2.4407817440839215,2020-11,2020Q4,previous_vintage_smoothed
2020-11,0.5060746368153618,-1.2492274317971352,-0.6138661490567614,0.481150116627015,-0.5249881973043827,0.31377842092844116,0.20367135219787208,2020-12,2020Q4,current_smoothed
2020-10,0.8901228452841285,-0.08464179020681024,-0.5192389416158757,0.23204088270196568,-0.3849555498090765,-0.7959686282122275,0.05669910034356481,2020-12,2020Q4,previous_vintage_smoothed
2020-12,0.15964863713545105,-1.0456310269328997,-0.569383871814664,0.8905156907617463,0.21862327610825893,1.3319217394193614,1.1998042227434391,2021-01,2021Q1,current_smoothed
2020-11,0.5060746368153618,-1.2492274317971352,-0.6138661490567614,0.481150116627015,-0.5249881973043827,0.31377842092844116,0.20367135219787208,2021-01,2021Q1,previous_vintage_smoothed
2021-01,1.1159809672746137,2.5919737972303794,-0.37475592547644565,0.29368545890378417,-1.2654311737474884,-0.02829466509912424,-0.3235828805591137,2021-02,2021Q1,current_smoothed
2020-12,0.15964863713545105,-1.0456310269328997,-0.569383871814664,0.8905156907617463,0.21862327610825893,1.3319217394193614,1.1998042227434391,2021-02,2021Q1,previous_vintage_smoothed
2021-02,-1.8861809461526506,-1.5682712177235476,0.41211696679327453,1.5278910066171267,0.8025708626809375,0.23169261713610464,-3.209832011765056,2021-03,2021Q1,current_smoothed
2021-01,1.1159809672746137,2.5919737972303794,-0.37475592547644565,0.29368545890378417,-1.2654311737474884,-0.02829466509912424,-0.3235828805591137,2021-03,2021Q1,previous_vintage_smoothed
2021-03,2.6928534884700905,4.578527244704021,0.2972766592321876,-0.18208285125765658,-1.245353545995661,0.922348704713865,0.2633561335507654,2021-04,2021Q2,current_smoothed
2021-02,-1.8861809461526506,-1.5682712177235476,0.41211696679327453,1.5278910066171267,0.8025708626809375,0.23169261713610464,-3.209832011765056,2021-04,2021Q2,previous_vintage_smoothed
2021-04,0.23468193621404368,-0.134443738800846,-0.2966664446154535,0.7974288115450526,-0.6695317208117091,0.38228358791734623,-0.37287686521694047,2021-05,2021Q2,current_smoothed
2021-03,2.6928534884700905,4.578527244704021,0.2972766592321876,-0.18208285125765658,-1.245353545995661,0.922348704713865,0.2633561335507654,2021-05,2021Q2,previous_vintage_smoothed
2021-05,0.0778823722457003,-1.1536172257013433,-0.13045699291007012,0.8777790680916325,-0.40316246144239154,-0.4313294994940376,1.2149757776870798,2021-06,2021Q2,current_smoothed
2021-04,0.23468193621404368,-0.134443738800846,-0.2966664446154535,0.7974288115450526,-0.6695317208117091,0.38228358791734623,-0.37287686521694047,2021-06,2021Q2,previous_vintage_smoothed
2021-06,0.009102974432219387,0.1503390771873155,-0.28528507433530736,1.005990236773123,0.04421666351310427,0.830041539975655,-0.49423471453513185,2021-07,2021Q3,current_smoothed
2021-05,0.0778823722457003,-1.1536172257013433,-0.13045699291007012,0.8777790680916325,-0.40316246144239154,-0.4313294994940376,1.2149757776870798,2021-07,2021Q3,previous_vintage_smoothed
2021-07,0.4878511295860608,-1.0468846661077151,-0.45095105779502015,0.5274376162455039,0.5807867518138802,-1.630605230399105,1.426964271269305,2021-08,2021Q3,current_smoothed
2021-06,0.009102974432219387,0.1503390771873155,-0.28528507433530736,1.005990236773123,0.04421666351310427,0.830041539975655,-0.49423471453513185,2021-08,2021Q3,previous_vintage_smoothed
2021-08,0.5783813083450781,-0.23965639367178018,-0.3297842255256257,0.6389928295464358,0.4827065901514742,-0.7820256094130918,-0.9735443791135072,2021-09,2021Q3,current_smoothed
2021-07,0.4878511295860608,-1.0468846661077151,-0.45095105779502015,0.5274376162455039,0.5807867518138802,-1.630605230399105,1.426964271269305,2021-09,2021Q3,previous_vintage_smoothed
2021-09,-0.23540101436561825,0.27293204641431157,-0.04968210698342201,0.9066271016897177,1.2182268867039612,0.3419349744613005,-1.5087092905091484,2021-10,2021Q4,current_smoothed
2021-08,0.5783813083450781,-0.23965639367178018,-0.3297842255256257,0.6389928295464358,0.4827065901514742,-0.7820256094130918,-0.9735443791135072,2021-10,2021Q4,previous_vintage_smoothed
2021-10,0.3839640310098754,0.6241167448577738,0.17437882953654554,0.5372430646624453,1.275617258781673,1.9614142180277168,1.407860509537509,2021-11,2021Q4,current_smoothed
2021-09,-0.23540101436561825,0.27293204641431157,-0.04968210698342201,0.9066271016897177,1.2182268867039612,0.3419349744613005,-1.5087092905091484,2021-11,2021Q4,previous_vintage_smoothed
2021-11,0.5398780447591666,-0.36625830687582245,-0.08750558041616137,0.7765162869821779,0.4451915897783218,-0.5908804218493922,0.06769015542499957,2021-12,2021Q4,current_smoothed
2021-10,0.3839640310098754,0.6241167448577738,0.17437882953654554,0.5372430646624453,1.275617258781673,1.9614142180277168,1.407860509537509,2021-12,2021Q4,previous_vintage_smoothed
2021-12,0.12431163662538901,-1.6815325800484588,0.0007414736889085853,1.0332944914202824,0.5919986857097832,-1.3139313032554174,-1.1578281071798253,2022-01,2022Q1,current_smoothed
2021-11,0.5398780447591666,-0.36625830687582245,-0.08750558041616137,0.7765162869821779,0.4451915897783218,-0.5908804218493922,0.06769015542499957,2022-01,2022Q1,previous_vintage_smoothed
2022-01,-0.41767799400655237,2.122663436055637,0.49189108399757187,1.2130230046612949,1.6421818247082813,0.2707924014739119,0.8291002675669078,2022-02,2022Q1,current_smoothed
2021-12,0.12431163662538901,-1.6815325800484588,0.0007414736889085853,1.0332944914202824,0.5919986857097832,-1.3139313032554174,-1.1578281071798253,2022-02,2022Q1,previous_vintage_smoothed
2022-02,0.61331907889431,-0.5697542027377741,0.7614892344309271,0.9278845307640603,1.1200003373091343,0.5949785329184167,0.8627353701697321,2022-03,2022Q1,current_smoothed
2022-01,-0.41767799400655237,2.122663436055637,0.49189108399757187,1.2130230046612949,1.6421818247082813,0.2707924014739119,0.8291002675669078,2022-03,2022Q1,previous_vintage_smoothed
2022-03,0.6519782447624206,0.011991861664528312,0.9067516096547066,0.9224711506943006,0.9454629068668042,1.6964024968277949,0.25243665167131135,2022-04,2022Q2,current_smoothed
2022-02,0.61331907889431,-0.5697542027377741,0.7614892344309271,0.9278845307640603,1.1200003373091343,0.5949785329184167,0.8627353701697321,2022-04,2022Q2,previous_vintage_smoothed
2022-04,0.4218938160837668,0.3300832266474928,1.4094783507683122,0.9397424233975568,0.9085825224908383,-3.914891934709397,0.42809998566596086,2022-05,2022Q2,current_smoothed
2022-03,0.6519782447624206,0.011991861664528312,0.9067516096547066,0.9224711506943006,0.9454629068668042,1.6964024968277949,0.25243665167131135,2022-05,2022Q2,previous_vintage_smoothed
2022-05,-0.1479013392646607,-0.5315074756141414,1.8394666310995382,0.8566345585653162,1.5747800908579355,2.5623725044437373,-0.6046628660092452,2022-06,2022Q2,current_smoothed
2022-04,0.4218938160837668,0.3300832266474928,1.4094783507683122,0.9397424233975568,0.9085825224908383,-3.914891934709397,0.42809998566596086,2022-06,2022Q2,previous_vintage_smoothed
2022-06,-0.4933755971808446,0.30157754216551275,1.9679485474646385,1.0444695269692186,1.7606929681239591,1.7043887949902417,-0.6376874314725866,2022-07,2022Q3,current_smoothed
2022-05,-0.1479013392646607,-0.5315074756141414,1.8394666310995382,0.8566345585653162,1.5747800908579355,2.5623725044437373,-0.6046628660092452,2022-07,2022Q3,previous_vintage_smoothed
2022-07,-0.01288234648437178,-0.162951508632231,1.7474798759730683,0.5781678809333527,1.7000166397257448,-5.619917616285433,1.0507383342312575,2022-08,2022Q3,current_smoothed
2022-06,-0.4933755971808446,0.30157754216551275,1.9679485474646385,1.0444695269692186,1.7606929681239591,1.7043887949902417,-0.6376874314725866,2022-08,2022Q3,previous_vintage_smoothed
2022-08,-0.029168740623682073,-0.16337106114065075,1.7110466414005707,0.8484486128141769,1.3533905743650876,0.7135371724911179,-0.2120471948344577,2022-09,2022Q3,current_smoothed
2022-07,-0.01288234648437178,-0.162951508632231,1.7474798759730683,0.5781678809333527,1.7000166397257448,-5.619917616285433,1.0507383342312575,2022-09,2022Q3,previous_vintage_smoothed
2022-09,0.21726117836881423,-0.24592244291973722,2.512380297266429,0.4371613699232216,1.0545570617086117,0.9938492536861454,0.051256227947108074,2022-10,2022Q4,current_smoothed
2022-08,-0.029168740623682073,-0.16337106114065075,1.7110466414005707,0.8484486128141769,1.3533905743650876,0.7135371724911179,-0.2120471948344577,2022-10,2022Q4,previous_vintage_smoothed
2022-10,-0.05280387305003815,0.38208920927050366,2.9418026091500344,0.5355189177935699,1.1533484763480364,0.6984820194019802,-0.03749863015431627,2022-11,2022Q4,current_smoothed
2022-09,0.21726117836881423,-0.24592244291973722,2.512380297266429,0.4371613699232216,1.0545570617086117,0.9938492536861454,0.051256227947108074,2022-11,2022Q4,previous_vintage_smoothed
2022-11,-0.5567192969377354,-0.3797960020618035,1.9497670970894618,0.7343813609445555,1.2720031104890162,-1.448997148450027,-0.7177676345084597,2022-12,2022Q4,current_smoothed
2022-10,-0.05280387305003815,0.38208920927050366,2.9418026091500344,0.5355189177935699,1.1533484763480364,0.6984820194019802,-0.03749863015431627,2022-12,2022Q4,previous_vintage_smoothed
2022-12,-0.9789263834872737,-0.58964259882457,0.8842526174285577,0.7924926612032881,1.7136081976643638,-0.8171765055743614,-1.3372841741377084,2023-01,2023Q1,current_smoothed
2022-11,-0.5567192969377354,-0.3797960020618035,1.9497670970894618,0.7343813609445555,1.2720031104890162,-1.448997148450027,-0.7177676345084597,2023-01,2023Q1,previous_vintage_smoothed
2023-01,0.056009398233224,1.3839276079616718,0.9271572025518182,0.08895395116409013,1.3106569462702704,1.9732529403310395,1.354436811889748,2023-02,2023Q1,current_smoothed
2022-12,-0.9789263834872737,-0.58964259882457,0.8842526174285577,0.7924926612032881,1.7136081976643638,-0.8171765055743614,-1.3372841741377084,2023-02,2023Q1,previous_vintage_smoothed
2023-02,-0.15261585808393702,-0.5441677916561961,1.141195104007291,0.553723562903892,0.8737204831061062,-0.85589021011378,-0.03757393045949078,2023-03,2023Q1,current_smoothed
2023-01,0.056009398233224,1.3839276079616718,0.9271572025518182,0.08895395116409013,1.3106569462702704,1.9732529403310395,1.354436811889748,2023-03,2023Q1,previous_vintage_smoothed
2023-03,-0.5453283196914206,-0.4190437320403162,0.9521210073829284,0.6566758174310721,1.246837152859437,-1.1935658423339146,-0.5160682660975363,2023-04,2023Q2,current_smoothed
2023-02,-0.15261585808393702,-0.5441677916561961,1.141195104007291,0.553723562903892,0.8737204831061062,-0.85589021011378,-0.03757393045949078,2023-04,2023Q2,previous_vintage_smoothed
2023-04,0.07432205474319176,0.09984586837349861,0.5170225111677381,0.320035499099486,0.7306800565080828,1.5208374074240663,1.4319482062936193,2023-05,2023Q2,current_smoothed
2023-03,-0.5453283196914206,-0.4190437320403162,0.9521210073829284,0.6566758174310721,1.246837152859437,-1.1935658423339146,-0.5160682660975363,2023-05,2023Q2,previous_vintage_smoothed
2023-05,0.21997228256955456,-0.21783089620575508,1.137827610040103,0.7127519233969417,0.36383372250032087,-1.3088413309214841,-0.5269045726769553,2023-06,2023Q2,current_smoothed
2023-04,0.07432205474319176,0.09984586837349861,0.5170225111677381,0.320035499099486,0.7306800565080828,1.5208374074240663,1.4319482062936193,2023-06,2023Q2,previous_vintage_smoothed
2023-06,-0.17464115343766848,0.06087582236577185,0.7357863923832385,0.48916271917819093,0.633916046563128,0.4151631402393589,-0.790225990311454,2023-07,2023Q3,current_smoothed
2023-05,0.21997228256955456,-0.21783089620575508,1.137827610040103,0.7127519233969417,0.36383372250032087,-1.3088413309214841,-0.5269045726769553,2023-07,2023Q3,previous_vintage_smoothed
2023-07,-0.19843808271125915,0.25270153359666164,0.6234453313532481,0.5286360636677327,0.4671168633620832,-0.0763514981615821,0.9068367203713095,2023-08,2023Q3,current_smoothed
2023-06,-0.17464115343766848,0.06087582236577185,0.7357863923832385,0.48916271917819093,0.633916046563128,0.4151631402393589,-0.790225990311454,2023-08,2023Q3,previous_vintage_smoothed
2023-08,-0.24034242243069712,-0.18098145296217122,1.1957028215602261,0.20145170681289654,0.5365891651086037,1.823390887245186,0.2761421431423598,2023-09,2023Q3,current_smoothed
2023-07,-0.19843808271125915,0.25270153359666164,0.6234453313532481,0.5286360636677327,0.4671168633620832,-0.0763514981615821,0.9068367203713095,2023-09,2023Q3,previous_vintage_smoothed
2023-09,0.126502631521031,0.12121839080340674,0.9556682068945134,0.224859972688322,0.19686430485839526,-0.9362428947162825,0.10294298382650116,2023-10,2023Q4,current_smoothed
2023-08,-0.24034242243069712,-0.18098145296217122,1.1957028215602261,0.20145170681289654,0.5365891651086037,1.823390887245186,0.2761421431423598,2023-10,2023Q4,previous_vintage_smoothed
2023-10,-0.40846679037251304,-0.2844437042347814,1.4337184121671427,0.5330533994860871,0.10531673158342851,-1.6362812098725474,-1.0898209034985507,2023-11,2023Q4,current_smoothed
2023-09,0.126502631521031,0.12121839080340674,0.9556682068945134,0.224859972688322,0.19686430485839526,-0.9362428947162825,0.10294298382650116,2023-11,2023Q4,previous_vintage_smoothed
2023-11,0.16254815271316742,-0.07482716664790971,0.004363292582165331,0.6257510451849219,0.39135843602021636,0.0669276319593136,-0.012431086932995548,2023-12,2023Q4,current_smoothed
2023-10,-0.40846679037251304,-0.2844437042347814,1.4337184121671427,0.5330533994860871,0.10531673158342851,-1.6362812098725474,-1.0898209034985507,2023-12,2023Q4,previous_vintage_smoothed
2023-12,-0.1724185807067636,0.2442635836091152,-0.8579180142910559,0.572687732634551,0.0021396838889154103,1.0533572811755538,-0.022375503816878604,2024-01,2024Q1,current_smoothed
2023-11,0.16254815271316742,-0.07482716664790971,0.004363292582165331,0.6257510451849219,0.39135843602021636,0.0669276319593136,-0.012431086932995548,2024-01,2024Q1,previous_vintage_smoothed
2024-01,-0.7726963360717604,-0.7383065020853887,-0.009948059656793296,0.5703730161824189,0.6402875625801596,0.36315717290762123,-0.1914111816144188,2024-02,2024Q1,current_smoothed
2023-12,-0.1724185807067636,0.2442635836091152,-0.8579180142910559,0.572687732634551,0.0021396838889154103,1.0533572811755538,-0.022375503816878604,2024-02,2024Q1,previous_vintage_smoothed
2024-02,0.3061922840019218,-0.019245020537713934,0.27220358232983904,0.44498188443692527,0.3935277039360789,0.6478187185743297,0.7234693990126794,2024-03,2024Q1,current_smoothed
2024-01,-0.7726963360717604,-0.7383065020853887,-0.009948059656793296,0.5703730161824189,0.6402875625801596,0.36315717290762123,-0.1914111816144188,2024-03,2024Q1,previous_vintage_smoothed
2024-03,-0.07135365376984984,0.3169199117838374,0.06003161562714948,0.1885067969247981,0.2582281454384136,-0.36569346804120717,0.6364506268194686,2024-04,2024Q2,current_smoothed
2024-02,0.3061922840019218,-0.019245020537713934,0.27220358232983904,0.44498188443692527,0.3935277039360789,0.6478187185743297,0.7234693990126794,2024-04,2024Q2,previous_vintage_smoothed
2024-04,-0.32137190457064607,-0.23043418901859175,0.7233554482886101,0.48448346635960243,0.649075280223422,-0.16494348217245908,-0.3842136311095648,2024-05,2024Q2,current_smoothed
2024-03,-0.07135365376984984,0.3169199117838374,0.06003161562714948,0.1885067969247981,0.2582281454384136,-0.36569346804120717,0.6364506268194686,2024-05,2024Q2,previous_vintage_smoothed
2024-05,-0.1777001235808655,-0.15096857381021883,0.2789561189014146,0.21011664195128635,0.6324113489939421,-1.3651423255700252,1.1321655894059737,2024-06,2024Q2,current_smoothed
2024-04,-0.32137190457064607,-0.23043418901859175,0.7233554482886101,0.48448346635960243,0.649075280223422,-0.16494348217245908,-0.3842136311095648,2024-06,2024Q2,previous_vintage_smoothed
2024-06,-0.2515948148582534,-0.267424193248233,0.04243332374466448,0.42114843355355,0.6067901381109357,-0.053550376718820014,0.7749162233624058,2024-07,2024Q3,current_smoothed
2024-05,-0.1777001235808655,-0.15096857381021883,0.2789561189014146,0.21011664195128635,0.6324113489939421,-1.3651423255700252,1.1321655894059737,2024-07,2024Q3,previous_vintage_smoothed
2024-07,-0.1883249859259214,0.4551046658073513,0.11231125364139694,0.11466784637232902,0.3789926761145493,0.7701600131758977,-0.6901524805269695,2024-08,2024Q3,current_smoothed
2024-06,-0.2515948148582534,-0.267424193248233,0.04243332374466448,0.42114843355355,0.6067901381109357,-0.053550376718820014,0.7749162233624058,2024-08,2024Q3,previous_vintage_smoothed
2024-08,0.12932169835933469,-0.13824136232177206,-0.5108424925027639,0.27272861594807263,-0.021895267270325734,0.0038201556796965347,1.2314428933216905,2024-09,2024Q3,current_smoothed
2024-07,-0.1883249859259214,0.4551046658073513,0.11231125364139694,0.11466784637232902,0.3789926761145493,0.7701600131758977,-0.6901524805269695,2024-09,2024Q3,previous_vintage_smoothed
2024-09,-0.46130056204012226,0.13894769414017055,-0.6981442573004586,0.5345476047333261,0.19854192592153913,0.02031057446925869,-0.4184378443342776,2024-10,2024Q4,current_smoothed
2024-08,0.12932169835933469,-0.13824136232177206,-0.5108424925027639,0.27272861594807263,-0.021895267270325734,0.0038201556796965347,1.2314428933216905,2024-10,2024Q4,previous_vintage_smoothed
2024-10,-0.7195713885699453,0.11003225582888497,0.01296711777393006,0.554673012000751,0.186643652383464,0.33903402253734094,-0.2641838847889156,2024-11,2024Q4,current_smoothed
2024-09,-0.46130056204012226,0.13894769414017055,-0.6981442573004586,0.5345476047333261,0.19854192592153913,0.02031057446925869,-0.4184378443342776,2024-11,2024Q4,previous_vintage_smoothed
2024-11,-0.18066104177084483,0.15400920905271245,0.16215983922654473,0.26281218379802335,0.1236174534761461,0.26046532397716404,0.23369206878422466,2024-12,2024Q4,current_smoothed
2024-10,-0.7195713885699453,0.11003225582888497,0.01296711777393006,0.554673012000751,0.186643652383464,0.33903402253734094,-0.2641838847889156,2024-12,2024Q4,previous_vintage_smoothed
2024-12,0.21486917457234783,-0.02346228217817993,-0.13640165964230266,0.5262627789031116,0.010231746012749983,0.4104159504573298,0.43203448789060006,2025-01,2025Q1,current_smoothed
2024-11,-0.18066104177084483,0.15400920905271245,0.16215983922654473,0.26281218379802335,0.1236174534761461,0.26046532397716404,0.23369206878422466,2025-01,2025Q1,previous_vintage_smoothed
2025-01,-0.19924822701754116,-1.074219746738407,0.27484692981504344,0.4197616916697773,0.14227722103329934,0.2547129377315845,-0.25111403408264077,2025-02,2025Q1,current_smoothed
2024-12,0.21486917457234783,-0.02346228217817993,-0.13640165964230266,0.5262627789031116,0.010231746012749983,0.4104159504573298,0.43203448789060006,2025-02,2025Q1,previous_vintage_smoothed
2025-02,0.304812567533634,-0.21794513721792683,-0.2761475165235349,0.455922143261785,0.14239810545834777,-0.7598199319302558,0.8385448368068922,2025-03,2025Q1,current_smoothed
2025-01,-0.19924822701754116,-1.074219746738407,0.27484692981504344,0.4197616916697773,0.14227722103329934,0.2547129377315845,-0.25111403408264077,2025-03,2025Q1,previous_vintage_smoothed
2025-03,0.7215012818962412,0.46396024954006126,-0.3707120336385298,-0.16063807903670846,-0.5094721774876586,-1.566599626521412,-0.9161875935761649,2025-04,2025Q2,current_smoothed
2025-02,0.304812567533634,-0.21794513721792683,-0.2761475165235349,0.455922143261785,0.14239810545834777,-0.7598199319302558,0.8385448368068922,2025-04,2025Q2,previous_vintage_smoothed
2025-04,-0.1978175179398461,-0.22188461305293333,0.06729321886734375,0.3911882610854414,-0.24360520043152295,1.0684785777017671,-0.9136845887540146,2025-05,2025Q2,current_smoothed
2025-03,0.7215012818962412,0.46396024954006126,-0.3707120336385298,-0.16063807903670846,-0.5094721774876586,-1.566599626521412,-0.9161875935761649,2025-05,2025Q2,previous_vintage_smoothed
